Date, OpenPrice, ClosePrice, High, Low
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:55, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:56, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:56, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:56, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:56, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:56, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:56, 8042.95, 8042.95, 8042.95, 8042.95
1970-01-21 05:02:56, 8042.95, 8042.95, 8042.95, 8042.95
